impression_id,user_id,ad_id,campaign_id,impression_time,device_type
IMP-053340,FNP-U08966,AD-010,CMP-003,2026-02-21 13:36:36,Mobile
IMP-056763,FNP-U00202,AD-014,CMP-004,2026-03-08 13:35:52,Mobile
IMP-130999,FNP-U06848,AD-024,CMP-006,2026-02-08 13:52:20,Mobile
IMP-189768,FNP-U00568,AD-004,CMP-001,2026-01-25 09:36:47,Mobile
IMP-065210,FNP-U02655,AD-003,CMP-001,2026-02-03 21:14:13,Desktop
IMP-172855,FNP-U08659,AD-016,CMP-004,2026-01-01 18:05:32,Mobile
IMP-000929,FNP-U04827,AD-009,CMP-003,2026-02-25 09:20:37,Mobile
IMP-141810,FNP-U08586,AD-016,CMP-004,2026-01-12 18:55:18,Mobile
IMP-038556,FNP-U01886,AD-020,CMP-005,2026-01-06 21:55:25,Desktop
IMP-034921,FNP-U06699,AD-006,CMP-002,2026-01-04 13:22:55,Desktop
IMP-141287,FNP-U02363,AD-001,CMP-001,2026-03-30 21:11:26,Mobile
IMP-139938,FNP-U02565,AD-016,CMP-004,2026-01-24 18:14:43,Mobile
IMP-063247,FNP-U01017,AD-005,CMP-002,2026-03-30 09:53:09,Desktop
IMP-167150,FNP-U08301,AD-010,CMP-003,2026-02-16 18:14:48,Desktop
IMP-194653,FNP-U09220,AD-001,CMP-001,2026-01-18 00:07:08,Mobile
IMP-168101,FNP-U09402,AD-013,CMP-004,2026-01-13 09:59:14,Mobile
IMP-050827,FNP-U08947,AD-021,CMP-006,2026-01-31 09:52:19,Mobile
IMP-105322,FNP-U02990,AD-004,CMP-001,2026-01-24 09:08:02,Tablet
IMP-032093,FNP-U08043,AD-001,CMP-001,2026-03-10 13:15:45,Mobile
IMP-008977,FNP-U05121,AD-009,CMP-003,2026-02-23 18:35:58,Mobile
IMP-144234,FNP-U04917,AD-010,CMP-003,2026-02-18 06:55:26,Tablet
IMP-013622,FNP-U05558,AD-004,CMP-001,2026-02-10 09:57:40,Desktop
IMP-133624,FNP-U01521,AD-006,CMP-002,2026-03-28 21:35:29,Mobile
IMP-073620,FNP-U04613,AD-017,CMP-005,2026-02-23 09:48:32,Tablet
IMP-073108,FNP-U02479,AD-008,CMP-002,2026-03-15 18:46:32,Desktop
IMP-013541,FNP-U05181,AD-009,CMP-003,2026-01-11 18:39:52,Desktop
IMP-149300,FNP-U00628,AD-004,CMP-001,2026-03-31 13:46:44,Mobile
IMP-060293,FNP-U01399,AD-001,CMP-001,2026-01-20 13:21:37,Desktop
IMP-017962,FNP-U07533,AD-016,CMP-004,2026-01-02 13:44:46,Mobile
IMP-157321,FNP-U05579,AD-008,CMP-002,2026-03-25 18:24:14,Mobile
IMP-027836,FNP-U05746,AD-019,CMP-005,2026-02-15 06:09:22,Desktop
IMP-135168,FNP-U02963,AD-014,CMP-004,2026-01-22 13:01:30,Mobile
IMP-162025,FNP-U02186,AD-003,CMP-001,2026-02-17 13:30:46,Desktop
IMP-130939,FNP-U01134,AD-021,CMP-006,2026-02-25 06:54:11,Desktop
IMP-157358,FNP-U03504,AD-021,CMP-006,2026-02-19 18:37:19,Desktop
IMP-058855,FNP-U03903,AD-005,CMP-002,2026-03-15 06:56:14,Mobile
IMP-040218,FNP-U02853,AD-017,CMP-005,2026-01-05 09:04:12,Desktop
IMP-179434,FNP-U06906,AD-019,CMP-005,2026-01-04 00:46:33,Mobile
IMP-042474,FNP-U05536,AD-007,CMP-002,2026-03-05 13:37:04,Mobile
IMP-067601,FNP-U08568,AD-020,CMP-005,2026-01-01 21:38:01,Mobile
IMP-019921,FNP-U00038,AD-005,CMP-002,2026-01-21 18:20:05,Mobile
IMP-149233,FNP-U06833,AD-004,CMP-001,2026-03-14 21:14:21,Mobile
IMP-050778,FNP-U00606,AD-008,CMP-002,2026-03-16 13:26:56,Mobile
IMP-190371,FNP-U01504,AD-001,CMP-001,2026-02-01 18:53:51,Desktop
IMP-114337,FNP-U07775,AD-004,CMP-001,2026-03-10 09:22:24,Mobile
IMP-131150,FNP-U05724,AD-011,CMP-003,2026-02-03 06:49:43,Mobile
IMP-013721,FNP-U04938,AD-019,CMP-005,2026-02-28 13:53:39,Mobile
IMP-105053,FNP-U02677,AD-012,CMP-003,2026-02-16 09:48:22,Mobile
IMP-118367,FNP-U06284,AD-005,CMP-002,2026-03-30 21:23:51,Mobile
IMP-152791,FNP-U03404,AD-008,CMP-002,2026-03-11 21:02:23,Mobile
IMP-014921,FNP-U09006,AD-021,CMP-006,2026-02-23 13:20:09,Desktop
IMP-061822,FNP-U04117,AD-002,CMP-001,2026-01-24 09:31:22,Mobile
IMP-103357,FNP-U04228,AD-008,CMP-002,2026-02-22 13:25:54,Desktop
IMP-017003,FNP-U07568,AD-001,CMP-001,2026-01-07 06:30:42,Mobile
IMP-052076,FNP-U04402,AD-014,CMP-004,2026-03-17 13:13:02,Desktop
IMP-126509,FNP-U01123,AD-008,CMP-002,2026-02-02 06:47:24,Mobile
IMP-054064,FNP-U05444,AD-001,CMP-001,2026-01-22 06:49:03,Mobile
IMP-092280,FNP-U01740,AD-005,CMP-002,2026-03-01 18:08:45,Mobile
IMP-063104,FNP-U04741,AD-018,CMP-005,2026-01-18 09:20:26,Desktop
IMP-177420,FNP-U02729,AD-021,CMP-006,2026-02-22 21:15:04,Desktop
IMP-106403,FNP-U06332,AD-004,CMP-001,2026-03-14 18:21:22,Mobile
IMP-165737,FNP-U03521,AD-017,CMP-005,2026-01-23 21:26:25,Mobile
IMP-179399,FNP-U08553,AD-023,CMP-006,2026-02-08 09:07:39,Mobile
IMP-169149,FNP-U03203,AD-019,CMP-005,2026-02-07 13:59:51,Tablet
IMP-014096,FNP-U01212,AD-009,CMP-003,2026-03-27 21:35:34,Tablet
IMP-054085,FNP-U05789,AD-021,CMP-006,2026-01-13 13:54:33,Mobile
IMP-163150,FNP-U01291,AD-012,CMP-003,2026-02-14 21:19:07,Desktop
IMP-083642,FNP-U07357,AD-017,CMP-005,2026-01-02 13:50:37,Mobile
IMP-189517,FNP-U03313,AD-004,CMP-001,2026-01-09 18:32:31,Desktop
IMP-028546,FNP-U07910,AD-020,CMP-005,2026-02-19 18:35:50,Mobile
IMP-144701,FNP-U00900,AD-005,CMP-002,2026-02-04 13:26:14,Mobile
IMP-060475,FNP-U07270,AD-010,CMP-003,2026-01-28 21:09:48,Mobile
IMP-189855,FNP-U07852,AD-017,CMP-005,2026-02-16 09:38:01,Mobile
IMP-056787,FNP-U05174,AD-015,CMP-004,2026-03-30 13:51:12,Mobile
IMP-023536,FNP-U09041,AD-006,CMP-002,2026-02-28 13:00:44,Mobile
IMP-088674,FNP-U06507,AD-008,CMP-002,2026-02-09 09:55:47,Desktop
IMP-015017,FNP-U06719,AD-011,CMP-003,2026-03-02 13:54:16,Mobile
IMP-163911,FNP-U04213,AD-001,CMP-001,2026-01-23 21:24:49,Desktop
IMP-171036,FNP-U09625,AD-004,CMP-001,2026-03-06 13:08:07,Mobile
IMP-175568,FNP-U07514,AD-005,CMP-002,2026-02-19 18:52:32,Desktop
IMP-110932,FNP-U09060,AD-012,CMP-003,2026-02-20 13:23:54,Desktop
IMP-152795,FNP-U04562,AD-004,CMP-001,2026-02-03 09:43:21,Mobile
IMP-089724,FNP-U08923,AD-007,CMP-002,2026-01-27 13:23:06,Desktop
IMP-059061,FNP-U00313,AD-018,CMP-005,2026-01-09 21:48:20,Mobile
IMP-170078,FNP-U07466,AD-016,CMP-004,2026-02-06 18:36:06,Desktop
IMP-133433,FNP-U02136,AD-014,CMP-004,2026-03-17 13:10:05,Mobile
IMP-103319,FNP-U04748,AD-003,CMP-001,2026-01-14 13:00:32,Mobile
IMP-182571,FNP-U02010,AD-006,CMP-002,2026-02-10 13:17:29,Desktop
IMP-097864,FNP-U03555,AD-003,CMP-001,2026-01-21 13:27:05,Mobile
IMP-025171,FNP-U07242,AD-010,CMP-003,2026-02-23 18:32:39,Mobile
IMP-147090,FNP-U05928,AD-009,CMP-003,2026-01-06 18:29:25,Desktop
IMP-078090,FNP-U04357,AD-004,CMP-001,2026-01-17 18:13:10,Mobile
IMP-040226,FNP-U00804,AD-015,CMP-004,2026-01-14 13:19:19,Mobile
IMP-117890,FNP-U06563,AD-018,CMP-005,2026-01-23 13:59:44,Mobile
IMP-166503,FNP-U09916,AD-018,CMP-005,2026-03-01 13:09:31,Mobile
IMP-065200,FNP-U02467,AD-020,CMP-005,2026-01-01 21:27:53,Mobile
IMP-021710,FNP-U01596,AD-021,CMP-006,2026-03-19 18:47:15,Mobile
IMP-125216,FNP-U08367,AD-012,CMP-003,2026-03-29 13:54:21,Mobile
IMP-105233,FNP-U03294,AD-012,CMP-003,2026-01-13 00:19:10,Desktop
IMP-113986,FNP-U09677,AD-003,CMP-001,2026-03-06 09:19:14,Mobile
IMP-136911,FNP-U04497,AD-004,CMP-001,2026-01-20 21:59:25,Mobile
IMP-038423,FNP-U06023,AD-001,CMP-001,2026-03-28 18:21:47,Mobile
IMP-031872,FNP-U07015,AD-007,CMP-002,2026-02-05 06:44:15,Mobile
IMP-021988,FNP-U02766,AD-019,CMP-005,2026-03-28 09:41:02,Mobile
IMP-132196,FNP-U05601,AD-015,CMP-004,2026-03-08 09:30:51,Desktop
IMP-051186,FNP-U07276,AD-010,CMP-003,2026-01-28 18:59:22,Mobile
IMP-120233,FNP-U00131,AD-013,CMP-004,2026-03-12 13:46:11,Mobile
IMP-148136,FNP-U09392,AD-001,CMP-001,2026-03-27 00:46:22,Mobile
IMP-001767,FNP-U01030,AD-007,CMP-002,2026-01-18 21:29:30,Desktop
IMP-158720,FNP-U04027,AD-010,CMP-003,2026-03-03 09:33:38,Mobile
IMP-043343,FNP-U03783,AD-014,CMP-004,2026-03-14 06:50:35,Mobile
IMP-086813,FNP-U01067,AD-021,CMP-006,2026-03-30 13:19:41,Desktop
IMP-013378,FNP-U02007,AD-021,CMP-006,2026-01-03 00:48:53,Desktop
IMP-192532,FNP-U09087,AD-004,CMP-001,2026-01-19 09:36:21,Desktop
IMP-011118,FNP-U01898,AD-017,CMP-005,2026-02-05 13:40:49,Desktop
IMP-048197,FNP-U05415,AD-008,CMP-002,2026-03-11 21:09:01,Mobile
IMP-181586,FNP-U07175,AD-018,CMP-005,2026-01-12 13:51:00,Desktop
IMP-099401,FNP-U03533,AD-010,CMP-003,2026-02-14 13:36:01,Mobile
IMP-063901,FNP-U08888,AD-002,CMP-001,2026-01-19 13:55:52,Mobile
IMP-045847,FNP-U06764,AD-006,CMP-002,2026-01-23 13:45:14,Mobile
IMP-115490,FNP-U06150,AD-017,CMP-005,2026-02-27 13:11:27,Tablet
IMP-018927,FNP-U05208,AD-009,CMP-003,2026-03-13 09:21:45,Mobile
IMP-118585,FNP-U05415,AD-010,CMP-003,2026-01-04 09:12:39,Mobile
IMP-149189,FNP-U07100,AD-005,CMP-002,2026-01-13 18:05:18,Desktop
IMP-024820,FNP-U07886,AD-005,CMP-002,2026-03-21 09:34:02,Mobile
IMP-070940,FNP-U07138,AD-008,CMP-002,2026-03-14 09:39:40,Mobile
IMP-029027,FNP-U09963,AD-012,CMP-003,2026-01-01 13:05:48,Desktop
IMP-074885,FNP-U09790,AD-003,CMP-001,2026-01-15 13:28:04,Mobile
IMP-183273,FNP-U03344,AD-012,CMP-003,2026-01-09 09:23:54,Tablet
IMP-142560,FNP-U06915,AD-004,CMP-001,2026-03-10 18:14:42,Mobile
IMP-078871,FNP-U06681,AD-014,CMP-004,2026-03-17 09:58:59,Mobile
IMP-157119,FNP-U01336,AD-001,CMP-001,2026-02-24 09:10:44,Desktop
IMP-028933,FNP-U05734,AD-016,CMP-004,2026-03-22 09:10:11,Desktop
IMP-145011,FNP-U05746,AD-018,CMP-005,2026-01-05 13:31:38,Mobile
IMP-064965,FNP-U00776,AD-009,CMP-003,2026-02-19 18:28:46,Desktop
IMP-117476,FNP-U05424,AD-012,CMP-003,2026-01-26 18:55:22,Mobile
IMP-199103,FNP-U04512,AD-008,CMP-002,2026-03-17 18:12:06,Mobile
IMP-177613,FNP-U02861,AD-021,CMP-006,2026-03-31 13:17:22,Mobile
IMP-161659,FNP-U01084,AD-015,CMP-004,2026-02-01 13:28:34,Desktop
IMP-171725,FNP-U05214,AD-004,CMP-001,2026-03-19 18:11:27,Mobile
IMP-012905,FNP-U04540,AD-015,CMP-004,2026-01-01 13:05:42,Desktop
IMP-037997,FNP-U06658,AD-013,CMP-004,2026-01-02 13:16:28,Desktop
IMP-099246,FNP-U08315,AD-011,CMP-003,2026-02-05 09:26:10,Mobile
IMP-192772,FNP-U03293,AD-010,CMP-003,2026-03-01 13:34:19,Mobile
IMP-159614,FNP-U02072,AD-018,CMP-005,2026-02-01 09:58:20,Mobile
IMP-029473,FNP-U08630,AD-017,CMP-005,2026-01-18 21:10:56,Desktop
IMP-104543,FNP-U08330,AD-001,CMP-001,2026-02-08 21:54:16,Mobile
IMP-032431,FNP-U02466,AD-015,CMP-004,2026-03-01 18:07:42,Mobile
IMP-183833,FNP-U04985,AD-017,CMP-005,2026-03-25 18:54:06,Mobile
IMP-001831,FNP-U01300,AD-008,CMP-002,2026-03-18 18:18:57,Mobile
IMP-079439,FNP-U01915,AD-021,CMP-006,2026-01-07 18:00:51,Mobile
IMP-184068,FNP-U06450,AD-007,CMP-002,2026-01-16 18:50:23,Desktop
IMP-143546,FNP-U07147,AD-013,CMP-004,2026-02-16 06:59:42,Desktop
IMP-045917,FNP-U00719,AD-001,CMP-001,2026-03-25 21:29:40,Desktop
IMP-003377,FNP-U09710,AD-015,CMP-004,2026-03-14 21:06:13,Mobile
IMP-125763,FNP-U08288,AD-011,CMP-003,2026-02-01 09:18:06,Mobile
IMP-051265,FNP-U04941,AD-002,CMP-001,2026-03-23 13:54:29,Desktop
IMP-054020,FNP-U04829,AD-012,CMP-003,2026-02-18 21:22:07,Mobile
IMP-065672,FNP-U03396,AD-007,CMP-002,2026-01-22 21:44:19,Desktop
IMP-000762,FNP-U01304,AD-016,CMP-004,2026-03-22 09:07:26,Mobile
IMP-032344,FNP-U07052,AD-016,CMP-004,2026-01-28 09:06:22,Mobile
IMP-117035,FNP-U07095,AD-021,CMP-006,2026-03-21 13:21:29,Mobile
IMP-030865,FNP-U08547,AD-014,CMP-004,2026-01-24 21:24:48,Mobile
IMP-013367,FNP-U06028,AD-004,CMP-001,2026-01-16 18:21:31,Mobile
IMP-044406,FNP-U06880,AD-013,CMP-004,2026-03-22 18:49:42,Mobile
IMP-164862,FNP-U08766,AD-001,CMP-001,2026-02-06 13:32:53,Mobile
IMP-009386,FNP-U04210,AD-002,CMP-001,2026-01-09 13:41:41,Desktop
IMP-164502,FNP-U03814,AD-006,CMP-002,2026-02-27 09:07:53,Mobile
IMP-074132,FNP-U09245,AD-008,CMP-002,2026-03-01 13:42:51,Mobile
IMP-161642,FNP-U01140,AD-017,CMP-005,2026-02-14 09:35:58,Mobile
IMP-031163,FNP-U07753,AD-017,CMP-005,2026-03-07 13:32:39,Mobile
IMP-168413,FNP-U05451,AD-008,CMP-002,2026-02-27 18:08:23,Mobile
IMP-006329,FNP-U00528,AD-009,CMP-003,2026-03-01 18:00:04,Desktop
IMP-068841,FNP-U02442,AD-007,CMP-002,2026-01-18 09:50:19,Mobile
IMP-122182,FNP-U00663,AD-013,CMP-004,2026-02-03 13:17:49,Mobile
IMP-148184,FNP-U07894,AD-001,CMP-001,2026-03-12 13:33:27,Mobile
IMP-031707,FNP-U01232,AD-010,CMP-003,2026-01-22 13:07:29,Mobile
IMP-119563,FNP-U02908,AD-004,CMP-001,2026-03-07 18:38:10,Desktop
IMP-044819,FNP-U02898,AD-002,CMP-001,2026-02-11 21:12:52,Mobile
IMP-031826,FNP-U09633,AD-018,CMP-005,2026-01-13 13:27:40,Mobile
IMP-083328,FNP-U08745,AD-018,CMP-005,2026-02-13 18:50:07,Mobile
IMP-110799,FNP-U05736,AD-017,CMP-005,2026-01-13 13:19:35,Desktop
IMP-084280,FNP-U01966,AD-018,CMP-005,2026-03-30 18:31:19,Mobile
IMP-016040,FNP-U00603,AD-011,CMP-003,2026-03-03 09:20:31,Mobile
IMP-071733,FNP-U06930,AD-016,CMP-004,2026-03-05 06:53:20,Mobile
IMP-163878,FNP-U05024,AD-017,CMP-005,2026-01-04 13:32:25,Mobile
IMP-130670,FNP-U00196,AD-004,CMP-001,2026-02-22 18:11:47,Mobile
IMP-056492,FNP-U05580,AD-002,CMP-001,2026-02-08 21:29:32,Mobile
IMP-185391,FNP-U01686,AD-014,CMP-004,2026-01-02 09:32:44,Mobile
IMP-015030,FNP-U08729,AD-008,CMP-002,2026-01-23 09:29:31,Mobile
IMP-027423,FNP-U04985,AD-004,CMP-001,2026-01-01 09:21:59,Mobile
IMP-030788,FNP-U05075,AD-014,CMP-004,2026-01-22 13:26:04,Mobile
IMP-193931,FNP-U02048,AD-017,CMP-005,2026-03-18 13:27:50,Desktop
IMP-065772,FNP-U02489,AD-002,CMP-001,2026-03-28 18:37:04,Tablet
IMP-085430,FNP-U06368,AD-011,CMP-003,2026-03-05 13:23:32,Desktop
IMP-175302,FNP-U01869,AD-004,CMP-001,2026-03-20 00:26:40,Desktop
IMP-175734,FNP-U03075,AD-001,CMP-001,2026-01-20 13:14:21,Mobile
IMP-051715,FNP-U07942,AD-002,CMP-001,2026-03-07 09:16:22,Mobile
IMP-126414,FNP-U05492,AD-004,CMP-001,2026-01-15 21:50:49,Mobile
IMP-025621,FNP-U08712,AD-004,CMP-001,2026-03-24 21:12:50,Desktop
IMP-064162,FNP-U01248,AD-023,CMP-006,2026-02-21 13:33:33,Mobile
IMP-185165,FNP-U01370,AD-021,CMP-006,2026-01-10 13:25:53,Mobile
IMP-026712,FNP-U02722,AD-012,CMP-003,2026-01-05 21:18:32,Mobile
IMP-053505,FNP-U07804,AD-001,CMP-001,2026-02-27 13:06:33,Mobile
IMP-136892,FNP-U04736,AD-022,CMP-006,2026-02-08 13:04:28,Mobile
IMP-114073,FNP-U06923,AD-005,CMP-002,2026-03-16 18:35:20,Mobile
IMP-196407,FNP-U08477,AD-015,CMP-004,2026-03-11 06:12:41,Mobile
IMP-078646,FNP-U09906,AD-002,CMP-001,2026-03-06 18:32:08,Mobile
IMP-023401,FNP-U03985,AD-005,CMP-002,2026-02-07 13:04:38,Mobile
IMP-014588,FNP-U04289,AD-002,CMP-001,2026-03-23 09:50:05,Mobile
IMP-036919,FNP-U06971,AD-021,CMP-006,2026-03-22 09:51:18,Desktop
IMP-083262,FNP-U08996,AD-008,CMP-002,2026-02-03 18:09:11,Mobile
IMP-053667,FNP-U06979,AD-022,CMP-006,2026-03-24 06:02:31,Mobile
IMP-129671,FNP-U05620,AD-018,CMP-005,2026-02-12 09:47:29,Mobile
IMP-131986,FNP-U02886,AD-001,CMP-001,2026-02-28 21:37:39,Mobile
IMP-187948,FNP-U00342,AD-015,CMP-004,2026-03-10 09:44:26,Mobile
IMP-014015,FNP-U00055,AD-008,CMP-002,2026-03-26 13:12:01,Desktop
IMP-017189,FNP-U02314,AD-008,CMP-002,2026-03-04 13:36:21,Mobile
IMP-053183,FNP-U07800,AD-012,CMP-003,2026-03-12 09:33:31,Mobile
IMP-161143,FNP-U05193,AD-008,CMP-002,2026-02-08 21:04:46,Tablet
IMP-024637,FNP-U06872,AD-003,CMP-001,2026-02-21 13:14:14,Mobile
IMP-013674,FNP-U06640,AD-002,CMP-001,2026-03-07 13:43:13,Mobile
IMP-134064,FNP-U03878,AD-004,CMP-001,2026-03-01 18:11:52,Mobile
IMP-138146,FNP-U03033,AD-006,CMP-002,2026-01-21 13:49:24,Tablet
IMP-075151,FNP-U03266,AD-008,CMP-002,2026-02-14 13:23:17,Tablet
IMP-093300,FNP-U03904,AD-018,CMP-005,2026-01-25 09:04:01,Desktop
IMP-116831,FNP-U05350,AD-001,CMP-001,2026-03-24 21:55:53,Mobile
IMP-015340,FNP-U04595,AD-005,CMP-002,2026-01-18 09:29:38,Mobile
IMP-191851,FNP-U07288,AD-002,CMP-001,2026-01-05 09:42:16,Mobile
IMP-170877,FNP-U08397,AD-022,CMP-006,2026-01-03 13:04:13,Mobile
IMP-005811,FNP-U09765,AD-006,CMP-002,2026-01-10 00:28:29,Mobile
IMP-156834,FNP-U07196,AD-022,CMP-006,2026-02-03 13:42:39,Mobile
IMP-164321,FNP-U01742,AD-014,CMP-004,2026-03-13 21:22:06,Mobile
IMP-130506,FNP-U01243,AD-008,CMP-002,2026-03-07 13:43:13,Desktop
IMP-054544,FNP-U01882,AD-006,CMP-002,2026-03-04 09:40:52,Mobile
IMP-124152,FNP-U07780,AD-001,CMP-001,2026-03-14 13:02:37,Mobile
IMP-001819,FNP-U03550,AD-015,CMP-004,2026-03-06 09:22:59,Mobile
IMP-024620,FNP-U06164,AD-005,CMP-002,2026-03-13 06:42:15,Mobile
IMP-159077,FNP-U03598,AD-006,CMP-002,2026-03-12 21:54:45,Desktop
IMP-029648,FNP-U03669,AD-011,CMP-003,2026-01-23 18:01:02,Desktop
IMP-037903,FNP-U07692,AD-009,CMP-003,2026-01-02 21:28:41,Mobile
IMP-104593,FNP-U05766,AD-003,CMP-001,2026-01-17 21:33:49,Mobile
IMP-059815,FNP-U06632,AD-004,CMP-001,2026-01-10 18:38:48,Mobile
IMP-165121,FNP-U09247,AD-001,CMP-001,2026-03-18 09:06:32,Mobile
IMP-101896,FNP-U08750,AD-009,CMP-003,2026-02-07 18:13:33,Mobile
IMP-095112,FNP-U08548,AD-001,CMP-001,2026-02-15 13:13:17,Desktop
IMP-153756,FNP-U05704,AD-009,CMP-003,2026-01-21 18:06:19,Mobile
IMP-197895,FNP-U00580,AD-007,CMP-002,2026-01-03 18:38:09,Desktop
IMP-181142,FNP-U05464,AD-002,CMP-001,2026-03-30 09:44:01,Desktop
IMP-027060,FNP-U02138,AD-016,CMP-004,2026-02-05 18:30:12,Desktop
IMP-137123,FNP-U06719,AD-013,CMP-004,2026-03-22 09:23:09,Tablet
IMP-163504,FNP-U02516,AD-017,CMP-005,2026-01-28 00:25:35,Mobile
IMP-025982,FNP-U02366,AD-004,CMP-001,2026-03-31 13:05:44,Mobile
IMP-185515,FNP-U06001,AD-017,CMP-005,2026-01-02 18:19:15,Tablet
IMP-019499,FNP-U02015,AD-010,CMP-003,2026-01-29 00:58:32,Mobile
IMP-152489,FNP-U01933,AD-012,CMP-003,2026-01-17 21:17:27,Desktop
IMP-000550,FNP-U07428,AD-017,CMP-005,2026-01-20 13:03:28,Mobile
IMP-144532,FNP-U04200,AD-002,CMP-001,2026-01-29 06:26:00,Mobile
IMP-072051,FNP-U02479,AD-004,CMP-001,2026-01-23 09:58:31,Mobile
IMP-008762,FNP-U09193,AD-015,CMP-004,2026-02-03 18:38:16,Mobile
IMP-163852,FNP-U09850,AD-010,CMP-003,2026-01-16 21:05:45,Mobile
IMP-013464,FNP-U05886,AD-006,CMP-002,2026-01-14 06:39:36,Desktop
IMP-139455,FNP-U08685,AD-012,CMP-003,2026-03-04 09:12:00,Mobile
IMP-066528,FNP-U06352,AD-003,CMP-001,2026-03-01 21:24:50,Tablet
IMP-138215,FNP-U01625,AD-004,CMP-001,2026-02-15 21:36:59,Tablet
IMP-175131,FNP-U10000,AD-001,CMP-001,2026-01-12 13:31:56,Mobile
IMP-104048,FNP-U05297,AD-019,CMP-005,2026-01-04 00:15:30,Desktop
IMP-176401,FNP-U02531,AD-010,CMP-003,2026-02-24 00:05:55,Mobile
IMP-170880,FNP-U03085,AD-015,CMP-004,2026-03-21 13:02:04,Mobile
IMP-100663,FNP-U01067,AD-008,CMP-002,2026-03-15 09:47:12,Mobile
IMP-084626,FNP-U08704,AD-002,CMP-001,2026-02-05 13:27:28,Desktop
IMP-031343,FNP-U01356,AD-003,CMP-001,2026-03-21 13:57:41,Mobile
IMP-003176,FNP-U01338,AD-008,CMP-002,2026-02-19 18:56:31,Mobile
IMP-064868,FNP-U09975,AD-021,CMP-006,2026-01-15 13:33:41,Desktop
IMP-188753,FNP-U02200,AD-004,CMP-001,2026-03-24 18:14:57,Desktop
IMP-161654,FNP-U05992,AD-008,CMP-002,2026-01-01 21:58:54,Mobile
IMP-148828,FNP-U07360,AD-019,CMP-005,2026-03-06 21:14:12,Desktop
IMP-174304,FNP-U00701,AD-004,CMP-001,2026-03-01 21:59:17,Mobile
IMP-174871,FNP-U02913,AD-008,CMP-002,2026-01-16 09:34:24,Desktop
IMP-030184,FNP-U00953,AD-004,CMP-001,2026-01-25 13:56:20,Mobile
IMP-086638,FNP-U07116,AD-004,CMP-001,2026-01-06 18:47:54,Mobile
IMP-029304,FNP-U05075,AD-017,CMP-005,2026-03-17 00:12:51,Mobile
IMP-144943,FNP-U00911,AD-015,CMP-004,2026-01-27 09:13:49,Mobile
IMP-078668,FNP-U04808,AD-021,CMP-006,2026-01-30 18:56:44,Desktop
IMP-096081,FNP-U05769,AD-018,CMP-005,2026-03-08 00:43:46,Mobile
IMP-140738,FNP-U07823,AD-021,CMP-006,2026-03-05 06:15:16,Mobile
IMP-050009,FNP-U02197,AD-008,CMP-002,2026-01-30 09:44:29,Desktop
IMP-148255,FNP-U09884,AD-002,CMP-001,2026-03-19 21:11:09,Mobile
IMP-166857,FNP-U00372,AD-014,CMP-004,2026-02-20 21:41:37,Mobile
IMP-121925,FNP-U03321,AD-002,CMP-001,2026-03-21 00:07:40,Mobile
IMP-158702,FNP-U04096,AD-008,CMP-002,2026-02-08 18:59:43,Mobile
IMP-091278,FNP-U00503,AD-020,CMP-005,2026-01-19 13:31:42,Desktop
IMP-004702,FNP-U08397,AD-009,CMP-003,2026-01-26 13:47:31,Desktop
IMP-020851,FNP-U00188,AD-001,CMP-001,2026-01-20 13:14:00,Desktop
IMP-109769,FNP-U04493,AD-013,CMP-004,2026-03-22 21:15:12,Mobile
IMP-003513,FNP-U02787,AD-005,CMP-002,2026-02-01 13:45:43,Desktop
IMP-161908,FNP-U00789,AD-010,CMP-003,2026-02-27 09:34:58,Mobile
IMP-019623,FNP-U02899,AD-017,CMP-005,2026-01-31 09:52:10,Desktop
IMP-085010,FNP-U08092,AD-002,CMP-001,2026-01-12 09:46:30,Mobile
IMP-028972,FNP-U02497,AD-011,CMP-003,2026-03-10 21:27:46,Mobile
IMP-074122,FNP-U07152,AD-015,CMP-004,2026-03-13 13:14:35,Mobile
IMP-090063,FNP-U09915,AD-017,CMP-005,2026-02-18 13:09:05,Mobile
IMP-170322,FNP-U09608,AD-004,CMP-001,2026-03-01 13:52:57,Mobile
IMP-182797,FNP-U06534,AD-023,CMP-006,2026-01-01 09:32:42,Mobile
IMP-045507,FNP-U01893,AD-002,CMP-001,2026-01-26 13:48:31,Desktop
IMP-071843,FNP-U03828,AD-002,CMP-001,2026-03-27 18:33:27,Desktop
IMP-141421,FNP-U09179,AD-010,CMP-003,2026-01-23 13:53:22,Mobile
IMP-034413,FNP-U05806,AD-017,CMP-005,2026-01-25 13:15:09,Mobile
IMP-116138,FNP-U00142,AD-007,CMP-002,2026-02-22 06:51:58,Mobile
IMP-121909,FNP-U05725,AD-006,CMP-002,2026-02-13 00:34:05,Mobile
IMP-009463,FNP-U05384,AD-001,CMP-001,2026-01-18 06:12:52,Desktop
IMP-090072,FNP-U01839,AD-006,CMP-002,2026-03-20 18:20:49,Mobile
IMP-074381,FNP-U05563,AD-004,CMP-001,2026-01-03 06:51:31,Mobile
IMP-182317,FNP-U02390,AD-007,CMP-002,2026-02-01 18:48:04,Mobile
IMP-089064,FNP-U06615,AD-010,CMP-003,2026-03-22 09:00:46,Mobile
IMP-144318,FNP-U01212,AD-008,CMP-002,2026-01-08 18:11:53,Mobile
IMP-134708,FNP-U05702,AD-010,CMP-003,2026-02-21 21:48:49,Mobile
