engagement_id,impression_id,user_id,ad_id,campaign_id,engagement_type,time_spent_seconds,scroll_depth_percent,interaction_count,engagement_timestamp
ENG-036003,IMP-114311,FNP-U05249,AD-011,CMP-003,video_watch,164,63,1,2026-03-07 06:05:41
ENG-005923,IMP-077225,FNP-U05249,AD-015,CMP-004,click,4,41,1,2026-03-15 18:48:05
ENG-053899,IMP-169379,FNP-U05249,AD-010,CMP-003,click,9,57,1,2026-03-16 09:13:03
ENG-062083,IMP-054977,FNP-U05249,AD-010,CMP-003,scroll,65,83,3,2026-03-22 09:22:53
ENG-095914,IMP-011690,FNP-U05249,AD-014,CMP-004,hover,20,14,1,2026-03-27 21:54:00
ENG-045865,IMP-070469,FNP-U05250,AD-018,CMP-005,scroll,45,91,1,2026-01-17 09:26:51
ENG-056091,IMP-060578,FNP-U05250,AD-018,CMP-005,click,3,35,1,2026-01-30 09:32:05
ENG-008792,IMP-110369,FNP-U05250,AD-012,CMP-003,scroll,108,41,1,2026-02-08 06:21:34
ENG-050512,IMP-021624,FNP-U05250,AD-021,CMP-006,hover,20,17,1,2026-03-01 09:57:33
ENG-045301,IMP-149548,FNP-U05250,AD-022,CMP-006,click,5,45,1,2026-03-03 09:26:25
ENG-003882,IMP-042853,FNP-U05250,AD-022,CMP-006,click,7,29,1,2026-03-29 13:05:02
ENG-016512,IMP-116332,FNP-U05250,AD-006,CMP-002,scroll,21,67,2,2026-03-31 06:36:06
ENG-083973,IMP-113154,FNP-U05250,AD-017,CMP-005,click,8,32,1,2026-03-31 21:52:10
ENG-071139,IMP-084880,FNP-U05251,AD-021,CMP-006,click,1,37,1,2026-01-08 00:30:06
ENG-046785,IMP-024262,FNP-U05251,AD-007,CMP-002,click,1,37,1,2026-01-13 18:24:02
ENG-016820,IMP-020422,FNP-U05251,AD-017,CMP-005,scroll,74,68,2,2026-01-14 09:49:33
ENG-013294,IMP-167483,FNP-U05251,AD-007,CMP-002,hover,15,11,2,2026-02-03 18:52:13
ENG-004462,IMP-119654,FNP-U05251,AD-009,CMP-003,click,10,54,1,2026-02-10 21:30:56
ENG-020719,IMP-052426,FNP-U05251,AD-002,CMP-001,click,10,20,1,2026-02-14 09:57:10
ENG-023264,IMP-185713,FNP-U05251,AD-005,CMP-002,hover,7,14,2,2026-02-16 13:23:31
ENG-082857,IMP-012296,FNP-U05251,AD-010,CMP-003,hover,11,14,1,2026-02-17 09:23:29
ENG-052552,IMP-153788,FNP-U05251,AD-017,CMP-005,click,1,47,1,2026-02-18 06:23:59
ENG-089302,IMP-176443,FNP-U05251,AD-016,CMP-004,hover,9,2,2,2026-02-23 13:11:45
ENG-092173,IMP-122939,FNP-U05251,AD-021,CMP-006,scroll,69,97,2,2026-03-01 09:56:20
ENG-009543,IMP-060247,FNP-U05251,AD-003,CMP-001,scroll,64,69,3,2026-03-04 13:28:48
ENG-030122,IMP-097151,FNP-U05251,AD-010,CMP-003,click,4,55,1,2026-03-06 13:10:59
ENG-086849,IMP-114995,FNP-U05251,AD-010,CMP-003,scroll,65,87,1,2026-03-07 13:30:52
ENG-099126,IMP-120700,FNP-U05251,AD-015,CMP-004,click,9,40,1,2026-03-11 14:00:49
ENG-040462,IMP-060678,FNP-U05252,AD-020,CMP-005,scroll,92,42,1,2026-01-11 18:01:51
ENG-076467,IMP-034726,FNP-U05252,AD-008,CMP-002,hover,17,6,2,2026-01-12 09:43:17
ENG-051807,IMP-130035,FNP-U05252,AD-002,CMP-001,scroll,23,81,1,2026-01-15 18:24:25
ENG-002476,IMP-146724,FNP-U05252,AD-013,CMP-004,click,4,19,1,2026-01-20 00:38:37
ENG-014886,IMP-093322,FNP-U05252,AD-008,CMP-002,scroll,112,43,1,2026-01-20 18:40:43
ENG-067092,IMP-199448,FNP-U05252,AD-022,CMP-006,video_watch,177,82,1,2026-01-22 19:08:36
ENG-072536,IMP-161011,FNP-U05252,AD-017,CMP-005,click,8,43,1,2026-02-06 13:13:24
ENG-030757,IMP-083990,FNP-U05252,AD-006,CMP-002,click,10,54,1,2026-02-20 09:29:42
ENG-100061,IMP-157851,FNP-U05252,AD-019,CMP-005,click,4,58,1,2026-02-24 06:14:02
ENG-035825,IMP-050642,FNP-U05252,AD-013,CMP-004,click,5,22,1,2026-02-24 18:56:49
ENG-057721,IMP-069351,FNP-U05252,AD-007,CMP-002,click,3,53,1,2026-02-26 09:16:56
ENG-046148,IMP-051234,FNP-U05252,AD-015,CMP-004,click,3,14,1,2026-02-26 13:36:51
ENG-048472,IMP-074576,FNP-U05252,AD-011,CMP-003,video_watch,92,84,2,2026-02-27 00:41:30
ENG-019083,IMP-124904,FNP-U05252,AD-005,CMP-002,click,9,46,1,2026-03-05 21:52:37
ENG-036751,IMP-061421,FNP-U05252,AD-008,CMP-002,click,2,41,1,2026-03-10 13:49:37
ENG-058773,IMP-095471,FNP-U05252,AD-007,CMP-002,hover,9,7,1,2026-03-27 06:10:11
ENG-064765,IMP-140960,FNP-U05252,AD-021,CMP-006,scroll,42,55,3,2026-03-29 13:34:20
ENG-081168,IMP-025225,FNP-U05253,AD-009,CMP-003,scroll,41,41,3,2026-01-06 09:32:28
ENG-058192,IMP-064900,FNP-U05253,AD-010,CMP-003,scroll,49,93,1,2026-01-18 00:23:42
ENG-028293,IMP-033142,FNP-U05253,AD-012,CMP-003,scroll,54,68,2,2026-01-22 06:02:44
ENG-072290,IMP-137380,FNP-U05253,AD-021,CMP-006,click,4,31,1,2026-01-31 06:45:22
ENG-084200,IMP-048242,FNP-U05253,AD-008,CMP-002,scroll,27,50,2,2026-02-08 06:16:40
ENG-038405,IMP-188036,FNP-U05253,AD-018,CMP-005,video_watch,158,57,1,2026-02-21 13:38:02
ENG-065580,IMP-188783,FNP-U05253,AD-009,CMP-003,hover,17,11,2,2026-02-28 18:29:27
ENG-033441,IMP-074162,FNP-U05253,AD-004,CMP-001,scroll,51,60,2,2026-03-08 13:08:04
ENG-002984,IMP-038565,FNP-U05253,AD-015,CMP-004,click,6,14,1,2026-03-13 00:14:21
ENG-089878,IMP-076930,FNP-U05253,AD-019,CMP-005,click,8,46,1,2026-03-16 09:23:36
ENG-065897,IMP-062531,FNP-U05253,AD-017,CMP-005,video_watch,101,49,1,2026-03-27 13:39:08
ENG-093601,IMP-117443,FNP-U05254,AD-018,CMP-005,video_watch,232,71,1,2026-01-05 19:01:40
ENG-018642,IMP-042821,FNP-U05254,AD-008,CMP-002,click,4,16,1,2026-01-08 09:12:31
ENG-091757,IMP-093851,FNP-U05254,AD-004,CMP-001,hover,11,7,2,2026-01-18 13:12:24
ENG-097325,IMP-183150,FNP-U05254,AD-013,CMP-004,hover,10,15,2,2026-01-28 21:18:20
ENG-034710,IMP-184138,FNP-U05254,AD-005,CMP-002,click,8,52,1,2026-02-24 21:50:09
ENG-082268,IMP-092912,FNP-U05254,AD-014,CMP-004,click,10,58,1,2026-03-10 21:45:34
ENG-001767,IMP-141138,FNP-U05254,AD-002,CMP-001,scroll,42,63,2,2026-03-18 10:03:06
ENG-033221,IMP-197440,FNP-U05255,AD-017,CMP-005,scroll,44,73,3,2026-01-14 13:32:23
ENG-026541,IMP-125677,FNP-U05255,AD-014,CMP-004,click,3,34,1,2026-01-17 13:02:22
ENG-087275,IMP-081661,FNP-U05255,AD-002,CMP-001,scroll,60,67,3,2026-02-16 18:29:00
ENG-096981,IMP-035428,FNP-U05255,AD-007,CMP-002,hover,17,20,2,2026-02-18 13:03:09
ENG-038765,IMP-146690,FNP-U05255,AD-018,CMP-005,video_watch,63,43,2,2026-02-23 10:10:57
ENG-095234,IMP-143908,FNP-U05255,AD-011,CMP-003,video_watch,43,64,2,2026-03-12 13:14:22
ENG-062419,IMP-111356,FNP-U05255,AD-013,CMP-004,hover,17,20,2,2026-03-30 09:36:50
ENG-070949,IMP-146738,FNP-U05256,AD-017,CMP-005,scroll,30,93,2,2026-01-06 18:18:59
ENG-090879,IMP-100000,FNP-U05256,AD-001,CMP-001,scroll,84,52,1,2026-01-18 21:51:03
ENG-027176,IMP-155522,FNP-U05256,AD-007,CMP-002,hover,14,2,2,2026-01-21 21:47:21
ENG-025928,IMP-140969,FNP-U05256,AD-017,CMP-005,video_watch,145,88,2,2026-01-24 06:20:23
ENG-050855,IMP-048478,FNP-U05256,AD-007,CMP-002,click,2,20,1,2026-02-10 06:46:46
ENG-093193,IMP-093998,FNP-U05256,AD-005,CMP-002,hover,6,2,1,2026-02-13 06:40:23
ENG-057700,IMP-146517,FNP-U05256,AD-008,CMP-002,click,10,26,1,2026-02-15 21:40:18
ENG-085550,IMP-072362,FNP-U05256,AD-008,CMP-002,click,8,48,1,2026-02-23 13:39:03
ENG-015339,IMP-082010,FNP-U05256,AD-008,CMP-002,scroll,49,45,1,2026-03-06 14:00:13
ENG-041151,IMP-168488,FNP-U05256,AD-013,CMP-004,hover,16,2,2,2026-03-25 13:30:08
ENG-065584,IMP-070085,FNP-U05256,AD-015,CMP-004,click,8,28,1,2026-03-25 13:49:50
ENG-029361,IMP-053819,FNP-U05256,AD-014,CMP-004,hover,5,1,1,2026-03-29 18:54:11
ENG-085205,IMP-150608,FNP-U05257,AD-023,CMP-006,scroll,30,71,1,2026-01-19 09:37:32
ENG-060679,IMP-023714,FNP-U05257,AD-013,CMP-004,click,10,49,1,2026-01-19 18:44:28
ENG-011628,IMP-033550,FNP-U05257,AD-022,CMP-006,video_watch,129,71,1,2026-01-28 09:03:21
ENG-006063,IMP-109603,FNP-U05257,AD-015,CMP-004,hover,13,7,2,2026-02-02 06:42:15
ENG-081342,IMP-008614,FNP-U05257,AD-018,CMP-005,scroll,32,75,3,2026-02-07 21:31:18
ENG-000012,IMP-081911,FNP-U05257,AD-004,CMP-001,scroll,109,72,1,2026-02-09 13:09:32
ENG-069960,IMP-095270,FNP-U05257,AD-017,CMP-005,scroll,39,41,1,2026-02-10 18:48:22
ENG-053391,IMP-010147,FNP-U05257,AD-009,CMP-003,hover,15,13,1,2026-03-01 13:05:45
ENG-033611,IMP-117600,FNP-U05257,AD-013,CMP-004,click,4,16,1,2026-03-08 18:09:10
ENG-048534,IMP-080711,FNP-U05257,AD-017,CMP-005,video_watch,89,29,1,2026-03-30 09:19:19
ENG-035259,IMP-084539,FNP-U05257,AD-018,CMP-005,click,9,14,1,2026-03-31 19:02:02
ENG-004201,IMP-131104,FNP-U05258,AD-012,CMP-003,scroll,63,96,1,2026-02-09 21:23:28
ENG-067006,IMP-090597,FNP-U05258,AD-010,CMP-003,hover,7,15,2,2026-02-12 13:41:17
ENG-067840,IMP-077450,FNP-U05258,AD-015,CMP-004,hover,9,3,1,2026-02-13 22:02:03
ENG-030072,IMP-124602,FNP-U05258,AD-015,CMP-004,hover,17,1,1,2026-03-05 09:06:22
ENG-006591,IMP-097620,FNP-U05258,AD-001,CMP-001,scroll,104,54,1,2026-03-11 10:02:43
ENG-072796,IMP-034728,FNP-U05258,AD-013,CMP-004,click,2,20,1,2026-03-13 09:28:35
ENG-072542,IMP-153608,FNP-U05258,AD-008,CMP-002,scroll,27,99,3,2026-03-25 13:36:04
ENG-023160,IMP-032290,FNP-U05259,AD-012,CMP-003,scroll,17,42,1,2026-01-01 09:13:58
ENG-091954,IMP-194047,FNP-U05259,AD-001,CMP-001,video_watch,138,66,2,2026-01-19 06:31:45
ENG-034351,IMP-117979,FNP-U05259,AD-006,CMP-002,click,8,39,1,2026-01-30 21:59:52
ENG-015708,IMP-105868,FNP-U05259,AD-018,CMP-005,click,9,46,1,2026-02-15 00:50:45
ENG-022266,IMP-139046,FNP-U05259,AD-017,CMP-005,scroll,115,59,1,2026-03-13 13:41:21
ENG-076681,IMP-163378,FNP-U05259,AD-014,CMP-004,hover,6,10,2,2026-03-14 13:57:59
ENG-016427,IMP-070228,FNP-U05259,AD-017,CMP-005,video_watch,44,88,2,2026-03-17 18:52:39
ENG-028186,IMP-049102,FNP-U05259,AD-018,CMP-005,click,8,41,1,2026-03-20 21:35:59
ENG-056905,IMP-184710,FNP-U05259,AD-021,CMP-006,click,3,30,1,2026-03-22 13:13:01
ENG-086607,IMP-075464,FNP-U05259,AD-001,CMP-001,scroll,96,57,2,2026-03-23 06:47:14
ENG-033875,IMP-100924,FNP-U05259,AD-001,CMP-001,click,1,25,1,2026-03-29 06:18:11
ENG-020137,IMP-099049,FNP-U05260,AD-010,CMP-003,click,6,48,1,2026-01-08 09:09:04
ENG-044915,IMP-146975,FNP-U05260,AD-018,CMP-005,scroll,47,67,1,2026-01-09 18:21:48
ENG-040881,IMP-007331,FNP-U05260,AD-017,CMP-005,click,8,52,1,2026-01-22 00:37:42
ENG-039271,IMP-016078,FNP-U05260,AD-014,CMP-004,click,7,51,1,2026-01-25 18:25:21
ENG-001328,IMP-077654,FNP-U05260,AD-018,CMP-005,click,8,42,1,2026-02-06 18:03:38
ENG-039069,IMP-096752,FNP-U05260,AD-013,CMP-004,hover,8,15,2,2026-02-11 13:19:39
ENG-072251,IMP-029986,FNP-U05260,AD-002,CMP-001,hover,5,10,2,2026-02-17 06:25:21
ENG-020632,IMP-168943,FNP-U05260,AD-022,CMP-006,scroll,92,92,3,2026-03-01 06:36:45
ENG-094346,IMP-171858,FNP-U05260,AD-002,CMP-001,click,8,21,1,2026-03-24 00:00:27
ENG-012237,IMP-033246,FNP-U05261,AD-008,CMP-002,hover,16,10,1,2026-01-03 09:26:58
ENG-033361,IMP-195096,FNP-U05261,AD-001,CMP-001,click,1,28,1,2026-02-11 13:42:38
ENG-087494,IMP-137066,FNP-U05261,AD-013,CMP-004,hover,14,1,1,2026-02-14 09:09:51
ENG-097659,IMP-196192,FNP-U05261,AD-021,CMP-006,scroll,51,48,3,2026-02-14 13:30:38
ENG-022911,IMP-069536,FNP-U05261,AD-007,CMP-002,hover,7,15,2,2026-02-15 09:47:20
ENG-003774,IMP-137791,FNP-U05261,AD-005,CMP-002,hover,11,16,1,2026-02-23 09:43:00
ENG-010086,IMP-122981,FNP-U05261,AD-018,CMP-005,video_watch,272,38,1,2026-02-26 13:44:12
ENG-094657,IMP-009905,FNP-U05261,AD-015,CMP-004,hover,14,6,1,2026-02-28 09:48:04
ENG-089274,IMP-067073,FNP-U05261,AD-006,CMP-002,click,7,25,1,2026-03-01 06:07:43
ENG-017936,IMP-018210,FNP-U05261,AD-005,CMP-002,scroll,102,94,3,2026-03-05 09:23:11
ENG-085998,IMP-156105,FNP-U05261,AD-012,CMP-003,hover,18,17,1,2026-03-06 21:26:37
ENG-048394,IMP-130576,FNP-U05261,AD-001,CMP-001,video_watch,44,61,2,2026-03-09 18:17:57
ENG-078689,IMP-041936,FNP-U05261,AD-004,CMP-001,click,7,20,1,2026-03-24 21:04:56
ENG-028944,IMP-051368,FNP-U05261,AD-002,CMP-001,hover,9,6,2,2026-03-28 18:21:18
ENG-022679,IMP-032575,FNP-U05262,AD-008,CMP-002,hover,12,6,1,2026-01-03 09:37:49
ENG-042036,IMP-056258,FNP-U05262,AD-017,CMP-005,click,10,34,1,2026-01-09 07:03:20
ENG-091193,IMP-161481,FNP-U05262,AD-010,CMP-003,hover,14,14,1,2026-01-10 00:24:19
ENG-049108,IMP-135896,FNP-U05262,AD-010,CMP-003,hover,18,1,2,2026-02-02 21:28:52
ENG-019525,IMP-014390,FNP-U05262,AD-023,CMP-006,scroll,80,88,2,2026-02-06 21:09:24
ENG-095532,IMP-047954,FNP-U05262,AD-001,CMP-001,click,1,35,1,2026-02-10 21:56:32
ENG-041110,IMP-057577,FNP-U05262,AD-014,CMP-004,hover,5,13,1,2026-02-21 09:39:33
ENG-040840,IMP-074587,FNP-U05262,AD-009,CMP-003,hover,4,17,2,2026-02-28 14:03:07
ENG-049480,IMP-007698,FNP-U05262,AD-004,CMP-001,scroll,16,73,3,2026-03-03 21:22:24
ENG-076415,IMP-178357,FNP-U05262,AD-001,CMP-001,scroll,77,97,1,2026-03-14 21:15:33
ENG-000842,IMP-120203,FNP-U05262,AD-005,CMP-002,hover,4,1,1,2026-03-17 21:47:01
ENG-047664,IMP-194294,FNP-U05262,AD-007,CMP-002,hover,4,14,1,2026-03-18 18:52:30
ENG-063163,IMP-123089,FNP-U05262,AD-011,CMP-003,video_watch,284,68,2,2026-03-23 18:51:38
ENG-090493,IMP-133388,FNP-U05262,AD-014,CMP-004,hover,10,6,1,2026-03-26 18:15:54
ENG-003401,IMP-173804,FNP-U05263,AD-008,CMP-002,hover,2,20,1,2026-01-07 18:19:56
ENG-016351,IMP-148957,FNP-U05263,AD-015,CMP-004,click,2,10,1,2026-01-22 13:27:56
ENG-017480,IMP-159984,FNP-U05263,AD-019,CMP-005,scroll,71,97,3,2026-02-04 13:54:03
ENG-040994,IMP-190338,FNP-U05263,AD-012,CMP-003,hover,11,7,2,2026-02-07 19:02:27
ENG-096017,IMP-008612,FNP-U05263,AD-010,CMP-003,scroll,52,59,3,2026-02-13 09:14:22
ENG-004715,IMP-169500,FNP-U05263,AD-018,CMP-005,scroll,109,75,2,2026-02-14 18:56:48
ENG-052151,IMP-073661,FNP-U05263,AD-022,CMP-006,click,10,24,1,2026-02-16 00:51:21
ENG-027149,IMP-047140,FNP-U05263,AD-008,CMP-002,scroll,96,79,2,2026-02-16 18:47:36
ENG-046752,IMP-075165,FNP-U05263,AD-018,CMP-005,scroll,17,48,3,2026-03-17 21:35:14
ENG-058099,IMP-149898,FNP-U05263,AD-001,CMP-001,scroll,25,56,1,2026-03-20 09:33:35
ENG-063548,IMP-143210,FNP-U05263,AD-007,CMP-002,hover,19,13,1,2026-03-24 13:41:15
ENG-074202,IMP-081750,FNP-U05263,AD-021,CMP-006,click,3,22,1,2026-03-30 09:36:29
ENG-028984,IMP-191384,FNP-U05264,AD-004,CMP-001,scroll,94,81,2,2026-01-06 13:19:54
ENG-074676,IMP-029486,FNP-U05264,AD-022,CMP-006,click,2,18,1,2026-01-09 09:03:59
ENG-064457,IMP-113203,FNP-U05264,AD-008,CMP-002,scroll,35,80,1,2026-01-18 06:07:27
ENG-015373,IMP-035101,FNP-U05264,AD-010,CMP-003,click,3,54,1,2026-01-30 21:55:13
ENG-011212,IMP-008064,FNP-U05264,AD-018,CMP-005,scroll,59,91,3,2026-02-01 18:43:06
ENG-018742,IMP-151466,FNP-U05264,AD-002,CMP-001,hover,5,0,2,2026-02-15 13:09:49
ENG-054485,IMP-126403,FNP-U05264,AD-002,CMP-001,scroll,62,96,3,2026-02-19 18:08:34
ENG-028762,IMP-103999,FNP-U05264,AD-019,CMP-005,click,3,59,1,2026-02-20 13:48:39
ENG-052002,IMP-080288,FNP-U05264,AD-012,CMP-003,hover,8,20,1,2026-02-22 13:49:09
ENG-016215,IMP-101201,FNP-U05264,AD-012,CMP-003,click,7,43,1,2026-03-07 18:41:31
ENG-066708,IMP-098856,FNP-U05264,AD-008,CMP-002,hover,10,6,2,2026-03-20 13:58:07
ENG-000157,IMP-128601,FNP-U05264,AD-010,CMP-003,click,6,28,1,2026-03-29 09:05:21
ENG-011190,IMP-109363,FNP-U05265,AD-010,CMP-003,scroll,107,63,3,2026-01-10 06:19:08
ENG-064421,IMP-164258,FNP-U05265,AD-021,CMP-006,scroll,120,69,3,2026-01-17 09:13:32
ENG-082378,IMP-035921,FNP-U05265,AD-018,CMP-005,scroll,111,48,3,2026-01-20 13:47:33
ENG-051535,IMP-171079,FNP-U05265,AD-001,CMP-001,video_watch,61,84,2,2026-02-20 06:40:35
ENG-013514,IMP-098619,FNP-U05265,AD-017,CMP-005,scroll,57,71,1,2026-03-13 13:52:47
ENG-016192,IMP-080260,FNP-U05265,AD-001,CMP-001,video_watch,39,56,1,2026-03-18 18:44:04
ENG-036562,IMP-151493,FNP-U05265,AD-013,CMP-004,hover,4,10,1,2026-03-30 13:53:05
ENG-005289,IMP-103401,FNP-U05266,AD-015,CMP-004,hover,8,3,2,2026-01-03 09:43:22
ENG-094277,IMP-008376,FNP-U05266,AD-017,CMP-005,scroll,43,86,2,2026-01-09 09:37:11
ENG-000789,IMP-081244,FNP-U05266,AD-009,CMP-003,click,5,38,1,2026-01-15 18:33:01
ENG-032144,IMP-066007,FNP-U05266,AD-012,CMP-003,hover,8,16,2,2026-01-18 21:39:51
ENG-017285,IMP-031727,FNP-U05266,AD-012,CMP-003,scroll,57,93,3,2026-01-23 13:56:07
ENG-045074,IMP-147686,FNP-U05266,AD-009,CMP-003,scroll,120,48,3,2026-01-23 18:48:19
ENG-032309,IMP-149614,FNP-U05266,AD-012,CMP-003,hover,3,7,1,2026-01-29 09:14:45
ENG-020918,IMP-107654,FNP-U05266,AD-015,CMP-004,hover,2,4,1,2026-02-02 09:15:58
ENG-079740,IMP-125420,FNP-U05266,AD-002,CMP-001,scroll,83,60,3,2026-02-04 09:16:47
ENG-035592,IMP-060847,FNP-U05266,AD-010,CMP-003,hover,3,20,2,2026-02-16 06:25:09
ENG-067187,IMP-179954,FNP-U05266,AD-004,CMP-001,scroll,15,86,2,2026-02-28 06:07:53
ENG-080092,IMP-116650,FNP-U05266,AD-012,CMP-003,scroll,25,89,1,2026-03-05 09:44:17
ENG-093428,IMP-041086,FNP-U05266,AD-006,CMP-002,video_watch,201,59,2,2026-03-08 21:23:58
ENG-018630,IMP-170110,FNP-U05266,AD-013,CMP-004,click,2,31,1,2026-03-13 09:06:39
ENG-092957,IMP-154081,FNP-U05266,AD-021,CMP-006,scroll,109,78,1,2026-03-26 18:50:34
ENG-025281,IMP-075460,FNP-U05267,AD-021,CMP-006,click,2,22,1,2026-01-11 22:01:58
ENG-054283,IMP-081501,FNP-U05267,AD-014,CMP-004,click,10,32,1,2026-01-15 09:24:01
ENG-010210,IMP-076435,FNP-U05267,AD-012,CMP-003,scroll,45,65,1,2026-02-04 09:22:39
ENG-076864,IMP-038790,FNP-U05267,AD-016,CMP-004,click,6,47,1,2026-02-06 21:26:32
ENG-083909,IMP-082185,FNP-U05267,AD-004,CMP-001,hover,5,8,1,2026-02-11 13:38:58
ENG-034339,IMP-013946,FNP-U05267,AD-008,CMP-002,hover,13,1,1,2026-02-23 13:54:24
ENG-040822,IMP-073209,FNP-U05267,AD-001,CMP-001,click,5,39,1,2026-02-25 13:59:16
ENG-072037,IMP-167095,FNP-U05267,AD-017,CMP-005,video_watch,227,46,2,2026-02-26 13:24:04
ENG-031624,IMP-138275,FNP-U05267,AD-014,CMP-004,hover,13,2,2,2026-03-20 13:10:15
ENG-084158,IMP-060070,FNP-U05267,AD-017,CMP-005,click,2,36,1,2026-03-24 06:57:23
ENG-001099,IMP-133309,FNP-U05267,AD-003,CMP-001,hover,20,13,1,2026-03-24 09:20:13
ENG-096824,IMP-082698,FNP-U05267,AD-015,CMP-004,click,1,53,1,2026-03-30 13:26:07
ENG-047394,IMP-128311,FNP-U05268,AD-013,CMP-004,hover,19,1,2,2026-01-01 00:56:17
ENG-067070,IMP-092940,FNP-U05268,AD-017,CMP-005,video_watch,154,43,1,2026-01-08 21:56:45
ENG-083128,IMP-060280,FNP-U05268,AD-009,CMP-003,scroll,29,79,3,2026-01-16 21:25:33
ENG-090935,IMP-016765,FNP-U05268,AD-014,CMP-004,click,6,37,1,2026-01-21 09:47:09
ENG-009792,IMP-048850,FNP-U05268,AD-015,CMP-004,hover,11,9,1,2026-02-05 18:31:32
ENG-015494,IMP-004760,FNP-U05268,AD-013,CMP-004,hover,9,4,1,2026-02-22 06:02:53
ENG-091678,IMP-167361,FNP-U05268,AD-008,CMP-002,hover,11,12,2,2026-03-11 06:15:07
ENG-065751,IMP-007827,FNP-U05268,AD-013,CMP-004,hover,10,11,2,2026-03-12 09:15:46
ENG-078711,IMP-095799,FNP-U05268,AD-005,CMP-002,click,4,59,1,2026-03-15 09:15:00
ENG-050538,IMP-026066,FNP-U05268,AD-012,CMP-003,click,2,10,1,2026-03-15 13:42:45
ENG-052563,IMP-167849,FNP-U05268,AD-005,CMP-002,click,6,55,1,2026-03-22 18:38:34
ENG-015779,IMP-014047,FNP-U05268,AD-008,CMP-002,click,9,25,1,2026-03-31 00:43:24
ENG-032026,IMP-165537,FNP-U05269,AD-023,CMP-006,click,10,28,1,2026-01-02 21:08:35
ENG-085140,IMP-029720,FNP-U05269,AD-010,CMP-003,hover,6,6,2,2026-01-05 13:31:11
ENG-005382,IMP-072114,FNP-U05269,AD-021,CMP-006,click,5,52,1,2026-01-24 21:07:37
ENG-054593,IMP-102105,FNP-U05269,AD-001,CMP-001,click,9,28,1,2026-01-29 06:58:42
ENG-083757,IMP-079269,FNP-U05269,AD-010,CMP-003,hover,6,3,2,2026-01-29 09:41:55
ENG-087463,IMP-191570,FNP-U05269,AD-009,CMP-003,click,10,13,1,2026-01-29 18:21:48
ENG-079631,IMP-067029,FNP-U05269,AD-021,CMP-006,scroll,60,76,3,2026-02-04 13:32:03
ENG-062336,IMP-147706,FNP-U05269,AD-016,CMP-004,click,2,32,1,2026-02-09 18:39:17
ENG-000537,IMP-157109,FNP-U05269,AD-018,CMP-005,scroll,53,43,2,2026-02-12 13:29:21
ENG-033627,IMP-044264,FNP-U05269,AD-001,CMP-001,click,3,46,1,2026-02-15 21:14:57
ENG-010217,IMP-052654,FNP-U05269,AD-013,CMP-004,click,4,38,1,2026-02-19 21:39:26
ENG-010421,IMP-127715,FNP-U05269,AD-007,CMP-002,click,3,43,1,2026-03-07 09:25:06
ENG-079857,IMP-158093,FNP-U05269,AD-014,CMP-004,click,1,30,1,2026-03-08 13:49:36
ENG-026321,IMP-119100,FNP-U05269,AD-005,CMP-002,scroll,86,76,2,2026-03-10 13:48:31
ENG-091176,IMP-180716,FNP-U05269,AD-017,CMP-005,video_watch,276,62,1,2026-03-22 09:54:44
ENG-079015,IMP-143445,FNP-U05269,AD-014,CMP-004,hover,10,17,2,2026-03-23 18:47:13
ENG-000250,IMP-168391,FNP-U05270,AD-009,CMP-003,click,9,38,1,2026-01-20 18:46:10
ENG-040183,IMP-061403,FNP-U05270,AD-012,CMP-003,click,1,34,1,2026-01-20 21:35:27
ENG-001943,IMP-092133,FNP-U05270,AD-018,CMP-005,scroll,67,41,2,2026-01-22 09:15:48
ENG-024208,IMP-013809,FNP-U05270,AD-008,CMP-002,hover,4,13,1,2026-02-04 21:29:32
ENG-062310,IMP-042134,FNP-U05270,AD-015,CMP-004,click,5,31,1,2026-03-04 18:31:00
ENG-006680,IMP-026417,FNP-U05270,AD-008,CMP-002,click,5,32,1,2026-03-18 18:47:07
ENG-022395,IMP-191138,FNP-U05270,AD-004,CMP-001,scroll,21,94,3,2026-03-23 09:58:24
ENG-097042,IMP-055139,FNP-U05270,AD-001,CMP-001,scroll,33,50,3,2026-03-26 06:09:56
ENG-048252,IMP-077240,FNP-U05270,AD-015,CMP-004,hover,12,11,1,2026-03-30 18:26:24
ENG-013961,IMP-046034,FNP-U05271,AD-021,CMP-006,hover,2,20,1,2026-01-02 00:03:18
ENG-032091,IMP-102865,FNP-U05271,AD-001,CMP-001,video_watch,30,24,1,2026-01-03 09:16:36
ENG-004547,IMP-058494,FNP-U05271,AD-006,CMP-002,video_watch,124,42,1,2026-01-04 09:10:51
ENG-009912,IMP-073551,FNP-U05271,AD-017,CMP-005,click,1,16,1,2026-01-18 21:18:30
ENG-091816,IMP-054779,FNP-U05271,AD-009,CMP-003,scroll,114,95,2,2026-01-20 21:25:58
ENG-015445,IMP-137065,FNP-U05271,AD-018,CMP-005,scroll,38,69,1,2026-01-28 21:06:51
ENG-058276,IMP-168505,FNP-U05271,AD-003,CMP-001,click,5,55,1,2026-02-21 06:50:27
ENG-091135,IMP-189045,FNP-U05271,AD-001,CMP-001,scroll,13,89,1,2026-03-12 09:06:55
ENG-086656,IMP-176938,FNP-U05271,AD-006,CMP-002,scroll,118,62,1,2026-03-14 13:53:30
